(6766680853355357928, 9223372036854775807)
(6766680853355357928, 4397762309081599834)
(6766680853355357928, 2068174731070806490)
(6766680853355357928, 9182917823540148559)
(6766680853355357928, 3861082185008029487)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 8741675598838106715)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 2389747428089001044)
(6766680853355357928, 7349967499972464079)
(6766680853355357928, 1674089633478030465)
(6766680853355357928, 7964717423343317185)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 6120710556605056603)
(6766680853355357928, 2217132053629298228)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 6155762703414029899)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7506902259882265674)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7663670157342213394)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7997329008132123469)
(6766680853355357928, 1416740841125453092)
(6766680853355357928, 1140355517830117438)
(6766680853355357928, 7046177011996068770)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5298194857133626015)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 2828747963767649605)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 8268514104170434059)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5359462233408419947)
(6766680853355357928, 1872480267532280622)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3182703329779530351)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7422802466657985503)
(6766680853355357928, 1047494577604175696)
(6766680853355357928, 3585458212665586536)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 1178869571529549097)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3869135382230009432)
(6766680853355357928, 6521261200239665812)
(6766680853355357928, 1476747225121680647)
(6766680853355357928, 5630249328302710519)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9114524625213759099)
(6766680853355357928, 4772500565233659737)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 735405712386407020)
(6766680853355357928, 4876572560384533851)
(6766680853355357928, 8162458802128766034)
(6766680853355357928, 7698095069019287308)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3256363076301022113)
(6766680853355357928, 2438049888311234997)
(6766680853355357928, 672557273172797623)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 8528398864102670457)
(6766680853355357928, 6167779615429824084)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 4457116185831105943)
(6766680853355357928, 8145782556028894491)
(6766680853355357928, 1268664553607462996)
(6766680853355357928, 4363766215423272478)
(6766680853355357928, 9162887858949033052)
(6766680853355357928, 6128712361909212358)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3982675881912377826)
(6766680853355357928, 2290605334485557148)
(6766680853355357928, 5860638812844074851)
(6766680853355357928, 4920946272474159077)
(6766680853355357928, 25673271374293524)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 2170157701378686224)
(6766680853355357928, 5803382783915275053)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7216632765312953279)
(6766680853355357928, 7361277604035107237)
(6766680853355357928, 6904692038550939023)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3944242409275049004)
(6766680853355357928, 315391491810944939)
(6766680853355357928, 7819540656886660864)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 505265468033544530)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 8598388685423792166)
(6766680853355357928, 5502944053542283637)
(6766680853355357928, 2026990777668222213)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 4535678283018173789)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3515919810071408087)
(6766680853355357928, 447644633176865514)
(6766680853355357928, 9073249762160678026)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 6590315477163851475)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 4570351079705185285)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 566895064094794614)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 2985001214650998244)
(6766680853355357928, 2943965500867544436)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3856045731446035886)
(6766680853355357928, 1297988446534572966)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3946268295803798919)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 8303603794721840785)
(6766680853355357928, 774212032259200451)
(6766680853355357928, 2979179819669434923)
(6766680853355357928, 6820006629383011775)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9160784292848470056)
(6766680853355357928, 8283720263569354853)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7189966324486880598)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5053093208261509731)
(6766680853355357928, 7557889890189032320)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7357967547583922416)
(6766680853355357928, 4680105757531448529)
(6766680853355357928, 137630228154994044)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 2746353082228196756)
(6766680853355357928, 6724357194387800749)
(6766680853355357928, 8604994214668425127)
(6766680853355357928, 1469803087610613222)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 468963952086031119)
(6766680853355357928, 573085517736093438)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5615114176018504754)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 2919021493033401060)
(6766680853355357928, 4915424265861870182)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 228496794609100917)
(6766680853355357928, 4657706598607370439)
(6766680853355357928, 5270203909379525121)
(6766680853355357928, 5090748592406645281)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7221563890521086313)
(6766680853355357928, 7491731259385111952)
(6766680853355357928, 1123118719883976568)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 260414620647112787)
(6766680853355357928, 6230104134939634838)
(6766680853355357928, 581833375539824733)
(6766680853355357928, 8387377568391492321)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5889512347144701679)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7364683096705989370)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5210647174922501566)
(6766680853355357928, 6155309862698381015)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3972529787690400160)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5887471558685681493)
(6766680853355357928, 3687521990747261995)
(6766680853355357928, 7205924439359510969)
(6766680853355357928, 4976673005518823845)
(6766680853355357928, 8968228912511397564)
(6766680853355357928, 4537379523925168886)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5553561247236206542)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 6425236718016653732)
(6766680853355357928, 1955207601127188887)
(6766680853355357928, 4921629930887034733)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9057569854174816429)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3201756252571734637)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 1239425490198791805)
(6766680853355357928, 4399336813376524592)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 4504007018044655896)
(6766680853355357928, 404489909147223000)
(6766680853355357928, 4104168075771811794)
(6766680853355357928, 4614717602701140127)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 2727810029117066264)
(6766680853355357928, 7122358882046158869)
(6766680853355357928, 9038211692865838088)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5028402369981735615)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5237678285046448486)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3532038862030755657)
(6766680853355357928, 1290687698950538347)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5071654350035667882)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3603497252067444429)
(6766680853355357928, 4122550997799602532)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 3682636514559113146)
(6766680853355357928, 3492923354082501090)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 1262402124875407202)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 4722374401568428050)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 4956791147119063298)
(6766680853355357928, 6184490755339080423)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 1242483116443343640)
(6766680853355357928, 2322069051882769607)
(6766680853355357928, 7258013743311158196)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 4187787589463280723)
(6766680853355357928, 690296604811482510)
(6766680853355357928, 7351249326451207346)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 8340975053751730777)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 5092093865465193600)
(6766680853355357928, 7758179770783913164)
(6766680853355357928, 4156177917623732327)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 916921856756377565)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 2000783536239444421)
(6766680853355357928, 7634665367564160698)
(6766680853355357928, 6201035995363665339)
(6766680853355357928, 7081810706217217579)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 4505953442481979356)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 8207864478480017019)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7569476767639635008)
(6766680853355357928, 5695100869648428781)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 203648463601558931)
(6766680853355357928, 9223372036854775807)
(6766680853355357928, 7522974816913818513)
(6766680853355357928, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 6023762839075513570)
(9223372036854775807, 8736769384677098171)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 1585335957724378897)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 7089690085347172470)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 8859526566412552986)
(9223372036854775807, 5079177442905800519)
(9223372036854775807, 5388024965631600786)
(9223372036854775807, 4964939054694103350)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 909891090378814623)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 3297567416230929540)
(9223372036854775807, 162046072384167514)
(9223372036854775807, 159402558303379266)
(9223372036854775807, 8831371035777590066)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 2110569705574623500)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 5560339470534019072)
(9223372036854775807, 5078998599144920127)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 8053860353582396413)
(9223372036854775807, 8976675465897391381)
(9223372036854775807, 1778857468009339280)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 5855831723928140726)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 2812782353606947446)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 854962325243865501)
(9223372036854775807, 2856444055678284077)
(9223372036854775807, 2211041233287818906)
(9223372036854775807, 1115372280368963096)
(9223372036854775807, 4439345596863573528)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9009708660830551963)
(9223372036854775807, 3852946338496079039)
(9223372036854775807, 5997908844659485675)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 1150919386415810057)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 7986749483712758559)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 8893955930592510514)
(9223372036854775807, 2555791983249273426)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 4511762017522756151)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 3639943391899199278)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 350381437501440676)
(9223372036854775807, 7502313574483885062)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 2473416122017459828)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 3702014550144065891)
(9223372036854775807, 1884332296318703403)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 2016231136818582543)
(9223372036854775807, 8585545254525715391)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 1382188978121561645)
(9223372036854775807, 6222678081625343255)
(9223372036854775807, 6611772837713423639)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 7661045459998580325)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 3092492137782417969)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 7172890164961177950)
(9223372036854775807, 3889640517321414046)
(9223372036854775807, 511550642833545358)
(9223372036854775807, 3321454164046501606)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 8511532367731451018)
(9223372036854775807, 3277556686959768733)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 5374462184474402526)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 7434777061326946593)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 781805719887329669)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 3396808152807099519)
(9223372036854775807, 5420694249282777624)
(9223372036854775807, 3337627408394257407)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 960307874503563810)
(9223372036854775807, 8927242175210365545)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 2310050945699883548)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 6692937461255229346)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 6788362590855093365)
(9223372036854775807, 4052849225139363073)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 5071499976754625910)
(9223372036854775807, 8639575108019226486)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 7389088653667640788)
(9223372036854775807, 4005148336806685665)
(9223372036854775807, 8842128338557051456)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 140608481016665098)
(9223372036854775807, 4919990886361501445)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 5852525153892439447)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 1579712425170313957)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 5192562358002857482)
(9223372036854775807, 6258022675647630828)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 3717688548980512259)
(9223372036854775807, 5222155806138810810)
(9223372036854775807, 3570382289109030103)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 8514678373529016603)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 3247732635467806224)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 5067469004984942848)
(9223372036854775807, 3119096349681736880)
(9223372036854775807, 7988649432479320916)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 1261437075435732080)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 7454391826079298756)
(9223372036854775807, 2947497779351045585)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 7175732404741776940)
(9223372036854775807, 5053485686591931881)
(9223372036854775807, 635532636430479970)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 6923866821538411572)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 1311186675675570282)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 6024719845679668177)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 5421114181690011455)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 4120093264613266742)
(9223372036854775807, 7063992147461586868)
(9223372036854775807, 6584140239679978379)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 7668177452123120082)
(9223372036854775807, 3618338746991723416)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 577340603991052996)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 9223372036854775807)
(9223372036854775807, 2242812648883950143)
(9223372036854775807, 5757502180388538198)
(9223372036854775807, 8650002680943350757)
